Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Sales,Quantity,Discount,Profit,Unit_Price
6434,168,1278,06/02/2021,26/02/2021,66.5800,2,0.00,15.9792,33.2900
6435,641,948,13/04/2021,06/05/2021,211.0400,8,0.00,97.0784,26.3800
6436,482,1418,04/05/2021,02/06/2021,241.4400,3,0.00,72.4320,80.4800
6437,646,653,04/10/2021,24/10/2021,26.7200,5,0.20,9.3520,5.1440
6438,273,661,01/10/2021,28/10/2021,52.1360,7,0.20,5.8653,7.2480
6439,30,1153,24/09/2021,09/10/2021,19.4400,3,0.00,9.3312,6.4800
6440,606,1367,30/05/2021,18/06/2021,35.3400,2,0.00,13.4292,17.6700
6441,281,1435,27/10/2021,28/10/2021,11.5600,2,0.00,5.6644,5.7800
6442,668,945,23/07/2021,09/08/2021,53.4000,10,0.00,25.0980,5.3400
6443,604,540,29/01/2021,02/02/2021,657.9300,7,0.00,184.2204,93.9900
6444,535,1341,12/11/2021,30/11/2021,42.7600,1,0.00,11.1176,42.7600
6445,473,1191,21/03/2021,06/04/2021,22.2400,2,0.20,2.5020,10.9200
6446,297,1487,18/01/2021,30/01/2021,2060.7440,7,0.20,643.9825,294.1920
6447,337,572,19/12/2021,11/01/2022,64.9600,2,0.00,2.5984,32.4800
6448,523,148,12/06/2021,10/07/2021,21.5680,2,0.20,1.6176,10.5840
6449,431,1512,10/04/2021,04/05/2021,15.2400,3,0.00,5.1816,5.0800
6450,479,153,14/10/2021,29/10/2021,108.7680,4,0.20,2.7192,26.9920
6451,305,1146,27/07/2021,13/08/2021,10.5600,2,0.00,4.7520,5.2800
6452,724,1702,27/11/2021,29/11/2021,25.3440,6,0.20,8.8704,4.0240
6453,625,1184,11/12/2021,23/12/2021,5.9800,1,0.00,1.0166,5.9800
6454,163,712,17/03/2021,15/04/2021,31.1040,6,0.20,10.8864,4.9840
6455,77,692,25/06/2021,28/06/2021,39.9200,2,0.20,12.9740,19.7600
6456,200,1083,16/12/2021,01/01/2022,42.3680,2,0.20,8.4736,20.9840
6457,792,1328,27/06/2021,27/07/2021,145.9800,2,0.50,-99.2664,72.4900
6458,764,944,15/12/2021,12/01/2022,13.1200,5,0.20,1.4760,2.4240
6459,73,160,20/02/2021,22/02/2021,10.6880,2,0.20,2.2712,5.1440
6460,741,1527,12/12/2021,10/01/2022,707.8800,3,0.20,44.2425,235.7600
6461,671,1107,26/11/2021,14/12/2021,716.0000,2,0.00,193.3200,358.0000
6462,708,631,31/12/2021,13/01/2022,12.8400,3,0.00,5.7780,4.2800
6463,162,1734,03/07/2021,28/07/2021,1293.4880,7,0.20,80.8430,184.5840
6464,344,343,26/02/2021,21/03/2021,409.5900,3,0.40,-122.8770,136.1300
6465,741,1208,22/12/2021,26/12/2021,11.9520,3,0.20,4.3326,3.7840
6466,288,1366,10/12/2021,13/12/2021,111.1500,5,0.00,48.9060,22.2300
6467,117,459,29/07/2021,19/08/2021,29.9000,5,0.00,13.4550,5.9800
6468,85,227,24/07/2021,16/08/2021,66.6880,1,0.20,4.1680,66.4880
6469,586,804,18/04/2021,26/04/2021,33.2820,3,0.70,-27.7350,10.3940
6470,137,252,09/11/2021,11/11/2021,17.9400,3,0.00,4.6644,5.9800
6471,659,1324,30/10/2021,21/11/2021,1.6800,5,0.80,-2.6880,-0.4640
6472,278,1792,18/12/2021,04/01/2022,39.9800,2,0.00,9.1954,19.9900
6473,599,1744,13/11/2021,05/12/2021,55.9840,2,0.20,4.1988,27.7920
6474,325,351,05/02/2021,04/03/2021,49.8480,3,0.20,16.8237,16.4160
6475,428,436,25/04/2021,18/05/2021,215.5920,3,0.20,-48.5082,71.6640
6476,354,1722,11/08/2021,15/08/2021,56.7040,2,0.20,19.1376,28.1520
6477,220,789,23/04/2021,09/05/2021,6.6300,3,0.00,3.1161,2.2100
6478,497,1777,03/01/2021,19/01/2021,67.1360,4,0.20,25.1760,16.5840
6479,154,1313,01/02/2021,22/02/2021,211.1680,4,0.20,15.8376,52.5920
6480,679,567,05/05/2021,29/05/2021,17.9200,5,0.20,1.1200,3.3840
6481,329,834,12/04/2021,28/04/2021,286.9300,7,0.00,140.5957,40.9900
6482,679,216,31/07/2021,30/08/2021,1913.4000,9,0.00,401.8140,212.6000
6483,622,1621,18/03/2021,30/03/2021,14.7000,5,0.00,3.9690,2.9400
6484,593,34,10/12/2021,24/12/2021,35.4400,1,0.00,16.6568,35.4400
6485,488,373,23/12/2021,21/01/2022,40.4600,7,0.00,19.8254,5.7800
6486,312,1071,05/01/2021,03/02/2021,403.6800,6,0.00,181.6560,67.2800
6487,482,1100,30/09/2021,25/10/2021,489.2300,2,0.30,41.9340,244.3150
6488,45,536,01/12/2021,10/12/2021,242.9000,5,0.00,70.4410,48.5800
6489,653,1592,01/04/2021,09/04/2021,62.5920,8,0.20,13.3008,7.6240
6490,546,1678,06/10/2021,14/10/2021,440.1900,9,0.00,206.8893,48.9100
6491,589,615,14/11/2021,23/11/2021,11.5200,4,0.00,5.6448,2.8800
6492,212,965,05/07/2021,12/07/2021,604.6560,9,0.20,204.0714,66.9840
6493,277,1126,02/07/2021,07/07/2021,63.4700,11,0.00,19.0410,5.7700
6494,551,1751,09/05/2021,21/05/2021,71.9760,3,0.20,24.2919,23.7920
6495,172,163,02/05/2021,21/05/2021,62.8200,9,0.00,29.5254,6.9800
6496,320,361,18/12/2021,13/01/2022,2.3940,1,0.80,-6.3441,1.5940
6497,67,915,24/10/2021,19/11/2021,1.1880,2,0.70,-0.9900,-0.1060
6498,305,1015,18/12/2021,25/12/2021,6.9000,3,0.80,-12.0750,1.5000
6499,561,1424,17/06/2021,11/07/2021,247.4400,8,0.00,101.4504,30.9300
6500,621,73,17/12/2021,09/01/2022,636.8600,7,0.00,0.0000,90.9800
6501,445,561,07/08/2021,25/08/2021,79.9200,4,0.00,28.7712,19.9800
6502,358,1812,05/03/2021,04/04/2021,38.9700,3,0.00,4.6764,12.9900
6503,672,743,14/12/2021,27/12/2021,7.4880,8,0.70,-5.2416,0.2360
6504,456,19,02/12/2021,22/12/2021,12.8400,3,0.00,3.7236,4.2800
6505,536,326,15/10/2021,13/11/2021,23.5600,5,0.20,7.0680,4.5120
6506,169,1247,06/11/2021,20/11/2021,8.2880,2,0.20,3.0044,3.9440
6507,514,217,23/07/2021,21/08/2021,1579.7460,7,0.40,-447.5947,225.2780
6508,139,492,15/12/2021,26/12/2021,9.0060,2,0.70,-7.2048,3.8030
6509,389,748,18/07/2021,05/08/2021,1003.6200,6,0.00,0.0000,167.2700
6510,124,737,11/08/2021,05/09/2021,332.0280,9,0.60,-348.6294,36.2920
6511,651,987,21/06/2021,22/06/2021,11.1200,4,0.00,5.4488,2.7800
6512,26,965,27/05/2021,25/06/2021,604.6560,9,0.20,204.0714,66.9840
6513,644,444,07/07/2021,08/07/2021,180.9600,6,0.20,67.8600,29.9600
6514,107,108,26/07/2021,17/08/2021,41.9600,2,0.00,10.9096,20.9800
6515,426,308,06/01/2021,21/01/2021,5.3880,4,0.70,-4.4900,0.6470
6516,426,1191,23/01/2021,19/02/2021,69.5000,5,0.00,20.1550,13.9000
6517,334,440,15/09/2021,02/10/2021,158.1300,3,0.00,77.4837,52.7100
6518,415,379,06/04/2021,01/05/2021,866.4000,4,0.00,225.2640,216.6000
6519,471,325,14/02/2021,12/03/2021,5.5600,2,0.00,1.4456,2.7800
6520,586,1693,12/05/2021,23/05/2021,11.5600,1,0.20,3.7570,11.3600
6521,277,236,24/08/2021,01/09/2021,47.5300,7,0.00,16.1602,6.7900
6522,475,207,12/09/2021,02/10/2021,54.5280,3,0.20,14.3136,17.9760
6523,678,852,31/10/2021,22/11/2021,7.9920,1,0.20,2.5974,7.7920
6524,613,956,17/01/2021,29/01/2021,91.2750,1,0.50,-67.5435,90.7750
6525,274,1673,14/10/2021,23/10/2021,153.7280,4,0.20,53.8048,38.2320
6526,448,419,15/04/2021,30/04/2021,727.2960,8,0.20,-172.7328,90.7120
6527,332,1161,25/07/2021,18/08/2021,185.8800,6,0.00,83.6460,30.9800
6528,699,1742,21/02/2021,12/03/2021,50.1360,3,0.20,-11.2806,16.5120
6529,427,827,12/10/2021,11/11/2021,32.3820,3,0.40,4.3176,10.3940
6530,156,459,07/01/2021,03/02/2021,5.9800,1,0.00,2.6910,5.9800
6531,686,593,29/11/2021,01/12/2021,128.8200,3,0.00,50.2398,42.9400
6532,509,1273,11/11/2021,01/12/2021,46.3500,5,0.00,21.7845,9.2700
6533,680,1274,15/03/2021,08/04/2021,1399.9440,7,0.20,52.4979,199.7920
6534,640,977,01/09/2021,21/09/2021,60.6720,2,0.20,14.4096,30.1360
6535,396,913,14/01/2021,13/02/2021,232.4000,5,0.20,78.4350,46.2800
6536,444,1044,20/11/2021,08/12/2021,41.8600,7,0.00,14.2324,5.9800
6537,784,715,01/06/2021,16/06/2021,13.1940,2,0.70,-8.7960,5.8970
6538,396,683,21/01/2021,31/01/2021,20.4600,2,0.00,5.3196,10.2300
6539,506,1249,30/04/2021,02/05/2021,45.6800,2,0.00,21.0128,22.8400
6540,103,570,07/05/2021,13/05/2021,304.9900,5,0.80,-533.7325,60.1980
6541,759,1639,19/11/2021,28/11/2021,43.9360,4,0.20,6.0412,10.7840
6542,173,174,26/08/2021,11/09/2021,503.9600,4,0.00,131.0296,125.9900
6543,760,285,22/07/2021,05/08/2021,2888.1270,11,0.10,609.7157,262.4570
6544,757,654,06/02/2021,12/02/2021,1.4080,2,0.80,-2.3232,-0.0960
6545,469,838,17/10/2021,31/10/2021,29.9700,3,0.00,13.4865,9.9900
6546,221,441,17/08/2021,04/09/2021,16.8210,3,0.70,-12.8961,4.9070
6547,1,304,13/11/2021,20/11/2021,34.5400,1,0.00,17.2700,34.5400
6548,725,542,30/04/2021,06/05/2021,209.5680,2,0.20,-23.5764,104.5840
6549,444,1130,17/08/2021,10/09/2021,453.6000,3,0.20,90.7200,151.0000
6550,218,1192,08/10/2021,31/10/2021,57.4200,9,0.00,26.4132,6.3800
6551,57,405,24/05/2021,28/05/2021,332.7040,1,0.20,33.2704,332.5040
6552,184,1022,12/12/2021,06/01/2022,123.9200,4,0.00,55.7640,30.9800
6553,652,1297,30/06/2021,15/07/2021,1.9080,2,0.70,-1.5264,0.2540
6554,271,1837,13/08/2021,30/08/2021,179.9910,3,0.70,-251.9874,59.2970
6555,320,978,23/06/2021,20/07/2021,131.9800,2,0.00,35.6346,65.9900
6556,693,1030,31/07/2021,23/08/2021,1.4080,1,0.20,0.1584,1.2080
6557,411,928,23/06/2021,04/07/2021,38.8800,6,0.00,18.6624,6.4800
6558,624,183,15/01/2021,25/01/2021,9.5520,3,0.20,1.5522,2.9840
6559,163,617,12/05/2021,07/06/2021,697.1600,4,0.00,146.4036,174.2900
6560,110,1097,03/12/2021,05/12/2021,904.9000,5,0.00,253.3720,180.9800
6561,672,383,30/01/2021,31/01/2021,4.1700,3,0.00,1.0842,1.3900
6562,419,801,30/06/2021,13/07/2021,4.4640,3,0.20,-0.9486,1.2880
6563,661,998,13/01/2021,19/01/2021,12.8400,3,0.00,3.4668,4.2800
6564,691,764,20/01/2021,12/02/2021,1649.7500,5,0.00,544.4175,329.9500
6565,388,147,22/09/2021,11/10/2021,79.1400,3,0.00,36.4044,26.3800
6566,206,777,17/07/2021,21/07/2021,4.4280,3,0.80,-6.8634,0.6760
6567,18,364,12/02/2021,23/02/2021,573.7280,4,0.20,-64.5444,143.2320
6568,153,519,28/05/2021,03/06/2021,142.7760,1,0.20,17.8470,142.5760
6569,781,1032,21/05/2021,10/06/2021,3.1500,1,0.00,1.5120,3.1500
6570,676,1463,26/08/2021,27/08/2021,8.8720,1,0.20,3.2161,8.6720
6571,128,1295,01/10/2021,04/10/2021,87.1680,8,0.80,-226.6368,10.0960
6572,536,853,26/11/2021,28/11/2021,3.7980,2,0.70,-2.6586,1.1990
6573,196,1739,05/05/2021,14/05/2021,239.9840,2,0.20,38.9974,119.7920
6574,136,1052,16/02/2021,05/03/2021,51.9800,2,0.00,15.0742,25.9900
6575,463,1499,13/09/2021,20/09/2021,28.8000,3,0.00,0.8640,9.6000
6576,2,395,17/07/2021,31/07/2021,114.2000,5,0.00,52.5320,22.8400
6577,237,1727,10/06/2021,20/06/2021,26.4000,5,0.00,11.8800,5.2800
6578,299,331,07/02/2021,12/02/2021,155.8200,7,0.00,42.0714,22.2600
6579,300,23,23/05/2021,05/06/2021,41.3760,6,0.20,3.1032,6.6960
6580,335,896,11/10/2021,17/10/2021,1099.9600,4,0.00,285.9896,274.9900
6581,345,376,27/03/2021,18/04/2021,163.9600,4,0.00,70.5028,40.9900
6582,441,1288,03/12/2021,23/12/2021,265.9300,7,0.00,63.8232,37.9900
6583,274,178,23/12/2021,31/12/2021,53.0400,3,0.20,-4.6410,17.4800
6584,764,431,07/01/2021,06/02/2021,308.4990,3,0.15,-18.1470,102.6830
6585,172,1595,27/05/2021,19/06/2021,470.3760,3,0.20,52.9173,156.5920
6586,749,973,01/08/2021,17/08/2021,239.1200,5,0.20,77.7140,47.6240
6587,172,148,27/03/2021,30/03/2021,80.8800,6,0.00,21.0288,13.4800
6588,189,640,10/09/2021,06/10/2021,7.9680,2,0.20,2.5896,3.7840
6589,622,689,28/10/2021,30/10/2021,2.8900,1,0.00,1.3583,2.8900
6590,256,316,15/01/2021,02/02/2021,15.2400,5,0.20,5.3340,2.8480
6591,40,443,21/03/2021,14/04/2021,69.3000,9,0.00,22.8690,7.7000
6592,662,205,15/12/2021,30/12/2021,16.7520,6,0.20,5.4444,2.5920
6593,720,448,05/03/2021,14/03/2021,122.9700,3,0.00,60.2553,40.9900
6594,399,692,22/02/2021,21/03/2021,39.9200,2,0.20,12.9740,19.7600
6595,290,609,29/10/2021,05/11/2021,3.5400,2,0.80,-5.4870,0.9700
6596,358,214,09/06/2021,16/06/2021,767.2140,14,0.10,161.9674,54.7010
6597,405,773,11/11/2021,26/11/2021,15.5280,3,0.20,4.8525,4.9760
6598,732,473,20/09/2021,11/10/2021,63.9240,7,0.70,-46.8776,8.4320
6599,265,461,10/11/2021,23/11/2021,485.8800,6,0.00,19.4352,80.9800
6600,695,1774,21/09/2021,11/10/2021,41.2200,1,0.00,11.1294,41.2200
6601,618,308,03/02/2021,10/02/2021,40.4100,9,0.00,18.5886,4.4900
6602,379,117,04/03/2021,26/03/2021,47.0400,3,0.00,18.3456,15.6800
6603,367,226,25/08/2021,20/09/2021,4.0440,3,0.60,-2.8308,0.7480
6604,442,257,30/11/2021,16/12/2021,2.0800,5,0.80,-3.4320,-0.3840
6605,786,952,14/05/2021,23/05/2021,479.9700,3,0.00,239.9850,159.9900
6606,92,777,13/05/2021,27/05/2021,7.3800,1,0.00,3.6162,7.3800
6607,756,1049,07/04/2021,30/04/2021,33.3600,4,0.00,8.6736,8.3400
6608,358,1064,15/06/2021,21/06/2021,7.1680,2,0.20,0.9856,3.3840
6609,64,913,28/02/2021,29/03/2021,174.3000,3,0.00,81.9210,58.1000
6610,299,468,15/08/2021,28/08/2021,76.5800,7,0.00,38.2900,10.9400
6611,652,778,26/11/2021,14/12/2021,25.9200,4,0.00,12.4416,6.4800
6612,569,1149,19/08/2021,28/08/2021,241.1760,3,0.20,15.0735,80.1920
6613,423,499,05/07/2021,24/07/2021,10.3680,2,0.20,3.6288,4.9840
6614,725,1175,28/05/2021,13/06/2021,895.9200,5,0.20,302.3730,178.9840
6615,290,839,31/07/2021,12/08/2021,17.3800,2,0.00,8.6900,8.6900
6616,11,228,10/06/2021,04/07/2021,7.9800,1,0.00,3.9900,7.9800
6617,278,919,11/08/2021,06/09/2021,114.2000,5,0.00,52.5320,22.8400
6618,242,980,10/08/2021,06/09/2021,68.7420,9,0.70,-48.1194,6.9380
6619,201,1397,09/07/2021,08/08/2021,90.4800,2,0.00,23.5248,45.2400
6620,399,509,03/04/2021,15/04/2021,294.9300,3,0.00,144.5157,98.3100
6621,343,904,27/07/2021,30/07/2021,51.1680,2,0.20,-6.3960,25.3840
6622,236,1078,04/02/2021,05/03/2021,30.8800,2,0.00,15.4400,15.4400
6623,11,1489,26/04/2021,22/05/2021,59.5200,3,0.00,15.4752,19.8400
6624,76,336,07/11/2021,07/12/2021,2430.0800,8,0.00,388.8128,303.7600
6625,254,948,19/05/2021,04/06/2021,158.2800,6,0.00,72.8088,26.3800
6626,382,1441,14/01/2021,25/01/2021,141.4200,5,0.60,-187.3815,27.6840
6627,778,513,25/06/2021,24/07/2021,37.3760,8,0.20,4.6720,4.4720
6628,205,1499,05/09/2021,10/09/2021,23.0400,3,0.20,-4.8960,7.4800
6629,631,1794,16/07/2021,03/08/2021,33.5280,3,0.20,2.5146,10.9760
6630,130,1005,29/05/2021,26/06/2021,12.8400,3,0.00,5.7780,4.2800
6631,402,1489,17/10/2021,30/10/2021,111.1040,7,0.20,8.3328,15.6720
6632,444,1410,24/05/2021,15/06/2021,72.7440,7,0.20,-12.7302,10.1920
6633,249,589,30/09/2021,13/10/2021,7.6400,1,0.00,3.7436,7.6400
6634,551,1409,09/10/2021,14/10/2021,286.3440,3,0.20,-64.4274,95.2480
6635,66,313,24/01/2021,09/02/2021,71.9280,12,0.40,8.3916,5.5940
6636,543,867,15/01/2021,30/01/2021,889.5360,8,0.20,66.7152,110.9920
6637,575,1634,11/01/2021,29/01/2021,19.8300,1,0.00,5.9490,19.8300
6638,109,97,20/08/2021,31/08/2021,27.6960,3,0.20,9.6936,9.0320
6639,164,958,15/02/2021,12/03/2021,167.9400,3,0.00,82.2906,55.9800
6640,43,1158,02/08/2021,29/08/2021,12.0000,4,0.20,4.2000,2.8000
6641,151,954,08/05/2021,09/05/2021,114.5200,7,0.00,11.4520,16.3600
6642,60,698,02/09/2021,29/09/2021,8.5590,1,0.70,-6.5619,7.8590
6643,704,527,23/02/2021,14/03/2021,24.2880,3,0.60,-12.7512,7.4960
6644,213,1244,20/09/2021,21/09/2021,27.1840,2,0.20,2.0388,13.3920
6645,354,332,16/04/2021,17/04/2021,159.9900,1,0.00,54.3966,159.9900
6646,587,1115,21/03/2021,29/03/2021,18.6900,7,0.00,5.2332,2.6700
6647,90,1243,14/06/2021,22/06/2021,330.5880,1,0.40,-115.7058,330.1880
6648,60,437,19/04/2021,25/04/2021,11.0700,3,0.00,5.0922,3.6900
6649,187,632,20/10/2021,14/11/2021,35.4900,1,0.50,-15.6156,34.9900
6650,493,707,15/08/2021,19/08/2021,9.3920,2,0.20,3.2872,4.4960
6651,394,1533,04/04/2021,28/04/2021,127.7640,6,0.70,-191.6460,20.5940
6652,133,1154,18/01/2021,05/02/2021,244.5500,5,0.00,4.8910,48.9100
6653,411,171,18/03/2021,23/03/2021,13.1200,5,0.20,3.7720,2.4240
6654,178,1490,06/11/2021,25/11/2021,299.9800,2,0.00,83.9944,149.9900
6655,336,447,14/08/2021,13/09/2021,3.1680,4,0.70,-2.5344,0.0920
6656,708,846,05/06/2021,30/06/2021,12.1800,7,0.00,3.8976,1.7400
6657,265,1528,09/03/2021,15/03/2021,3.4400,2,0.20,0.5590,1.5200
6658,390,333,30/11/2021,12/12/2021,34.6500,3,0.00,9.7020,11.5500
6659,43,1149,27/09/2021,09/10/2021,100.4900,1,0.00,25.1225,100.4900
6660,43,819,01/05/2021,11/05/2021,27.2640,2,0.20,8.8608,13.4320
6661,592,601,24/11/2021,04/12/2021,182.7200,8,0.00,84.0512,22.8400
6662,336,418,11/01/2021,06/02/2021,55.4800,1,0.00,26.6304,55.4800
6663,682,434,29/06/2021,11/07/2021,15.9840,2,0.20,1.1988,7.7920
6664,23,285,22/07/2021,08/08/2021,408.4220,2,0.30,-5.8346,203.9110
6665,134,799,16/06/2021,19/06/2021,122.9400,3,0.00,59.0112,40.9800
6666,719,1061,10/01/2021,23/01/2021,396.9200,5,0.20,148.8450,79.1840
6667,318,1192,06/11/2021,01/12/2021,38.2800,6,0.00,17.6088,6.3800
6668,640,1670,25/12/2021,09/01/2022,590.3520,6,0.20,206.6232,98.1920
6669,351,1117,29/01/2021,24/02/2021,6.5800,2,0.00,3.0268,3.2900
6670,768,1366,17/06/2021,19/06/2021,133.3800,6,0.00,58.6872,22.2300
6671,763,1172,09/05/2021,24/05/2021,597.1320,3,0.40,49.7610,198.6440
6672,132,1095,01/01/2021,18/01/2021,239.9700,3,0.00,86.3892,79.9900
6673,234,541,07/06/2021,04/07/2021,17.8800,3,0.20,2.4585,5.7600
6674,298,1446,04/05/2021,16/05/2021,498.2600,7,0.00,134.5302,71.1800
6675,145,580,03/10/2021,31/10/2021,29.6000,2,0.00,14.8000,14.8000
6676,563,655,20/12/2021,25/12/2021,1228.4650,5,0.30,0.0000,245.3930
6677,709,1269,14/08/2021,22/08/2021,60.1200,9,0.00,28.8576,6.6800
6678,366,1225,03/09/2021,22/09/2021,13.1200,5,0.20,1.4760,2.4240
6679,375,160,18/06/2021,23/06/2021,13.3600,2,0.00,4.9432,6.6800
6680,677,1308,14/08/2021,25/08/2021,2.6320,1,0.20,0.8225,2.4320
6681,1,1465,20/11/2021,12/12/2021,13.9000,5,0.00,3.6140,2.7800
6682,666,1830,25/05/2021,15/06/2021,91.3600,5,0.20,29.6920,18.0720
6683,677,804,25/01/2021,09/02/2021,99.8460,9,0.70,-83.2050,10.3940
6684,680,788,15/02/2021,01/03/2021,1227.9984,6,0.32,-36.1176,204.3464
6685,5,860,30/12/2021,22/01/2022,6.9360,3,0.20,2.3409,2.1120
6686,365,1278,03/10/2021,16/10/2021,33.2900,1,0.00,7.9896,33.2900
6687,9,830,22/07/2021,21/08/2021,4.3600,2,0.00,2.0492,2.1800
6688,267,539,21/09/2021,28/09/2021,119.8000,4,0.00,47.9200,29.9500
6689,746,820,25/04/2021,04/05/2021,447.8400,4,0.00,98.5248,111.9600
6690,684,1187,08/10/2021,03/11/2021,22.6600,2,0.00,9.7438,11.3300
6691,571,690,20/10/2021,18/11/2021,467.4600,9,0.00,191.6586,51.9400
6692,515,345,06/04/2021,13/04/2021,482.3400,4,0.70,-337.6380,119.8850
6693,394,1573,22/08/2021,12/09/2021,3.1320,2,0.70,-2.6100,0.8660
6694,402,1346,01/03/2021,28/03/2021,3930.0720,3,0.20,-786.0144,1309.8240
6695,668,71,25/02/2021,23/03/2021,1819.8600,14,0.00,163.7874,129.9900
6696,13,201,26/05/2021,04/06/2021,1266.8600,7,0.00,291.3778,180.9800
6697,79,181,05/06/2021,10/06/2021,57.4080,6,0.20,5.7408,9.3680
6698,774,79,15/01/2021,05/02/2021,13.3920,8,0.70,-9.8208,0.9740
6699,700,92,23/10/2021,20/11/2021,13.1840,1,0.20,4.7792,12.9840
6700,458,121,14/03/2021,11/04/2021,2573.8200,9,0.00,746.4078,285.9800
6701,640,57,09/02/2021,16/02/2021,212.9400,3,0.00,25.5528,70.9800
6702,405,13,16/06/2021,15/07/2021,15.5520,3,0.20,5.4432,4.9840
6703,539,9,10/09/2021,22/09/2021,7.7100,1,0.00,3.4695,7.7100
6704,656,618,30/10/2021,16/11/2021,9.9120,3,0.20,3.2214,3.1040
6705,172,370,13/01/2021,15/01/2021,39.9600,2,0.00,18.7812,19.9800
6706,169,625,01/11/2021,06/11/2021,18.2800,2,0.00,9.1400,9.1400
6707,543,1167,25/11/2021,25/12/2021,897.1500,3,0.00,251.2020,299.0500
6708,673,1110,27/01/2021,02/02/2021,459.9200,4,0.00,41.3928,114.9800
6709,574,675,14/09/2021,09/10/2021,12.6450,5,0.70,-10.1160,1.8290
6710,350,827,17/09/2021,17/10/2021,71.9600,5,0.20,25.1860,14.1920
6711,442,1141,11/04/2021,19/04/2021,62.9200,1,0.20,10.2245,62.7200
6712,72,156,09/10/2021,30/10/2021,9.9360,3,0.20,2.7324,3.1120
6713,658,230,28/02/2021,08/03/2021,281.3720,2,0.30,-12.0588,140.3860
6714,426,124,26/02/2021,15/03/2021,243.9920,7,0.20,30.4990,34.6560
6715,95,101,27/08/2021,10/09/2021,447.9300,9,0.00,49.2723,49.7700
6716,547,948,10/01/2021,16/01/2021,42.2080,2,0.20,13.7176,20.9040
6717,553,368,17/10/2021,29/10/2021,302.4500,5,0.50,-199.6170,59.9900
6718,756,235,15/09/2021,15/10/2021,539.9200,5,0.20,47.2430,107.7840
6719,299,1603,18/05/2021,31/05/2021,9.9800,1,0.00,2.7944,9.9800
6720,339,1036,11/11/2021,16/11/2021,21.4000,5,0.00,6.2060,4.2800
6721,179,925,21/04/2021,09/05/2021,504.9000,5,0.00,80.7840,100.9800
6722,46,936,24/12/2021,13/01/2022,552.5600,5,0.20,-138.1400,110.3120
6723,563,1033,20/04/2021,06/05/2021,496.8600,7,0.00,24.8430,70.9800
6724,275,1274,30/06/2021,09/07/2021,499.9800,2,0.00,114.9954,249.9900
6725,534,287,26/12/2021,04/01/2022,6.2640,3,0.20,2.0358,1.8880
6726,71,886,09/09/2021,25/09/2021,159.9200,4,0.00,31.9840,39.9800
6727,206,274,02/12/2021,13/12/2021,270.6200,2,0.00,2.7062,135.3100
6728,470,325,06/04/2021,18/04/2021,4.4480,2,0.20,0.3336,2.0240
6729,485,967,18/10/2021,03/11/2021,71.0880,2,0.20,-1.7772,35.3440
6730,109,819,02/05/2021,13/05/2021,27.2640,2,0.20,8.8608,13.4320
6731,353,889,24/06/2021,03/07/2021,5.5000,1,0.00,1.3750,5.5000
6732,249,723,14/03/2021,21/03/2021,48.7920,3,0.80,-126.8592,15.4640
6733,361,703,07/08/2021,30/08/2021,9.0800,2,0.00,4.0860,4.5400
6734,461,1805,02/10/2021,03/10/2021,756.8000,5,0.00,75.6800,151.3600
6735,603,76,10/03/2021,17/03/2021,90.8000,8,0.00,25.4240,11.3500
6736,323,575,20/12/2021,25/12/2021,239.9800,2,0.00,52.7956,119.9900
6737,784,585,15/09/2021,18/09/2021,863.1280,8,0.30,-160.2952,107.5910
6738,400,1543,24/03/2021,19/04/2021,2395.2000,6,0.20,209.5800,399.0000
6739,92,1171,05/06/2021,05/07/2021,244.5500,5,0.00,114.9385,48.9100
6740,473,1584,21/04/2021,23/04/2021,415.1760,3,0.20,134.9322,138.1920
6741,645,1695,28/07/2021,21/08/2021,5.4720,6,0.20,1.8468,0.7120
6742,577,89,28/07/2021,20/08/2021,19.4400,3,0.00,9.3312,6.4800
6743,315,1549,15/12/2021,06/01/2022,102.2400,4,0.20,-16.6140,25.3600
6744,316,264,12/09/2021,16/09/2021,17.0500,5,0.00,8.1840,3.4100
6745,721,764,30/04/2021,28/05/2021,527.9200,2,0.20,85.7870,263.7600
6746,574,1182,18/02/2021,16/03/2021,62.3100,3,0.00,22.4316,20.7700
6747,666,166,27/03/2021,18/04/2021,52.4480,2,0.80,-131.1200,25.4240
6748,106,997,31/07/2021,29/08/2021,20.7360,4,0.20,7.2576,4.9840
6749,426,90,21/03/2021,20/04/2021,15.5520,3,0.20,5.4432,4.9840
6750,461,1364,18/08/2021,28/08/2021,155.3500,13,0.00,0.0000,11.9500
6751,555,591,10/11/2021,15/11/2021,239.9760,3,0.20,53.9946,79.7920
6752,460,635,27/06/2021,11/07/2021,13.0920,4,0.70,-10.0372,2.5730
6753,747,1182,25/01/2021,26/01/2021,166.1600,8,0.00,59.8176,20.7700
6754,326,932,03/03/2021,30/03/2021,3.3800,1,0.00,1.5548,3.3800
6755,75,575,27/09/2021,12/10/2021,191.9840,2,0.20,4.7996,95.7920
6756,343,1737,20/03/2021,12/04/2021,364.7760,3,0.20,27.3582,121.3920
6757,337,306,16/07/2021,22/07/2021,4.7520,1,0.20,1.6038,4.5520
6758,50,1306,15/01/2021,19/01/2021,665.8800,6,0.00,106.5408,110.9800
6759,744,905,24/10/2021,17/11/2021,11.2120,2,0.80,-16.8180,4.8060
6760,82,1014,17/02/2021,05/03/2021,396.0000,4,0.00,190.0800,99.0000
